CVE ID,Description,Published Date,Last Modified Date
CVE-1999-0523,ICMP echo (ping) is allowed from arbitrary hosts.,1999-01-01T05:00:00.000,2022-08-17T10:15:12.903
CVE-1999-0527,"The permissions for system-critical data in an anonymous FTP account are inappropriate.  For example, the root directory is writeable by world, a real password file is obtainable, or executable commands such as ""ls"" can be overwritten.",1999-01-01T05:00:00.000,2022-08-17T06:15:15.757
CVE-1999-0528,A router or firewall forwards external packets that claim to come from inside the network that the router/firewall is in front of.,1999-01-01T05:00:00.000,2022-08-17T06:15:16.067
CVE-1999-0529,"A router or firewall forwards packets that claim to come from IANA reserved or private addresses, e.g. 10.x.x.x, 127.x.x.x, 217.x.x.x, etc.",1999-01-01T05:00:00.000,2022-08-17T10:15:13.010
CVE-1999-0530,"A system is operating in ""promiscuous"" mode which allows it to perform packet sniffing.",1999-01-01T05:00:00.000,2022-08-17T06:15:16.257
CVE-1999-0531,"Rejected reason: DO NOT USE THIS CANDIDATE NUMBER.  ConsultIDs: None.  Reason: this candidate is solely about a configuration that does not directly introduce security vulnerabilities, so it is more appropriate to cover under the Common Configuration Enumeration (CCE).  Notes: the former description is: ""An SMTP service supports EXPN, VRFY, HELP, ESMTP, and/or EHLO.",1999-01-01T05:00:00.000,2023-11-07T01:54:58.853
CVE-1999-0539,A trust relationship exists between two Unix hosts.,1999-01-01T05:00:00.000,2022-08-17T06:15:16.457
CVE-1999-0547,An SSH server allows authentication through the .rhosts file.,1999-01-01T05:00:00.000,2022-08-17T06:15:16.680
CVE-1999-0548,"A superfluous NFS server is running, but it is not importing or exporting any file systems.",1999-01-01T05:00:00.000,2022-08-17T08:15:14.013
CVE-1999-0549,Windows NT automatically logs in an administrator upon rebooting.,1999-01-01T05:00:00.000,2022-08-17T08:15:14.067
CVE-1999-0554,"NFS exports system-critical data to the world, e.g. / or a password file.",1999-01-01T05:00:00.000,2022-08-17T08:15:14.177
CVE-1999-0555,"A Unix account with a name other than ""root"" has UID 0, i.e. root privileges.",1999-01-01T05:00:00.000,2022-08-17T10:15:13.350
CVE-1999-0556,Two or more Unix accounts have the same UID.,1999-01-01T05:00:00.000,2022-08-17T06:15:16.877
CVE-1999-0559,A system-critical Unix file or directory has inappropriate permissions.,1999-01-01T05:00:00.000,2022-08-17T10:15:13.397
CVE-1999-0560,A system-critical Windows NT file or directory has inappropriate permissions.,1999-01-01T05:00:00.000,2022-08-17T10:15:13.440
CVE-1999-0561,IIS has the #exec function enabled for Server Side Include (SSI) files.,1999-01-01T05:00:00.000,2022-08-17T10:15:13.490
CVE-1999-0564,An attacker can force a printer to print arbitrary documents (e.g. if the printer doesn't require a password) or to become disabled.,1999-01-01T05:00:00.000,2022-08-17T08:15:14.227
CVE-1999-0565,A Sendmail alias allows input to be piped to a program.,1999-01-01T05:00:00.000,2022-08-17T10:15:13.537
CVE-1999-0568,rpc.admind in Solaris is not running in a secure mode.,1999-01-01T05:00:00.000,2022-08-17T08:15:14.337
CVE-1999-0569,"A URL for a WWW directory allows auto-indexing, which provides a list of all files in that directory if it does not contain an index.html file.",1999-01-01T05:00:00.000,2022-08-17T10:15:13.583
CVE-1999-0570,"Windows NT is not using a password filter utility, e.g. PASSFILT.DLL.",1999-01-01T05:00:00.000,2022-08-17T08:15:14.397
CVE-1999-0571,A router's configuration service or management interface (such as a web server or telnet) is configured to allow connections from arbitrary hosts.,1999-01-01T05:00:00.000,2022-08-17T08:15:14.447
CVE-1999-0577,A Windows NT system's file audit policy does not log an event success or failure for non-critical files or directories.,1999-01-01T05:00:00.000,2022-08-17T10:15:13.730
CVE-1999-0578,A Windows NT system's registry audit policy does not log an event success or failure for security-critical registry keys.,1999-01-01T05:00:00.000,2022-08-17T06:15:17.340
CVE-1999-0579,A Windows NT system's registry audit policy does not log an event success or failure for non-critical registry keys.,1999-01-01T05:00:00.000,2022-08-17T06:15:17.553
CVE-1999-0580,"The HKEY_LOCAL_MACHINE key in a Windows NT system has inappropriate, system-critical permissions.",1999-01-01T05:00:00.000,2022-08-17T10:15:13.780
CVE-1999-0581,"The HKEY_CLASSES_ROOT key in a Windows NT system has inappropriate, system-critical permissions.",1999-01-01T05:00:00.000,2022-08-17T10:15:13.830
CVE-1999-0583,There is a one-way or two-way trust relationship between Windows NT domains.,1999-01-01T05:00:00.000,2022-08-17T06:15:17.787
CVE-1999-0584,A Windows NT file system is not NTFS.,1999-01-01T05:00:00.000,2022-08-17T06:15:17.980
CVE-1999-0586,A network service is running on a nonstandard port.,1999-01-01T05:00:00.000,2022-08-17T10:15:13.990
CVE-1999-0587,"A WWW server is not running in a restricted file system, e.g. through a chroot, thus allowing access to system-critical data.",1999-01-01T05:00:00.000,2022-08-17T10:15:14.040
CVE-1999-0588,A filter in a router or firewall allows unusual fragmented packets.,1999-01-01T05:00:00.000,2022-08-17T08:15:14.497
CVE-1999-0589,A system-critical Windows NT registry key has inappropriate permissions.,1999-01-01T05:00:00.000,2022-08-17T10:15:14.087
CVE-1999-0591,An event log in Windows NT has inappropriate access permissions.,1999-01-01T05:00:00.000,2022-08-17T10:15:14.127
CVE-1999-0592,The Logon box of a Windows NT system displays the name of the last user who logged in.,1999-01-01T05:00:00.000,2022-08-17T06:15:18.420
CVE-1999-0593,The default setting for the Winlogon key entry ShutdownWithoutLogon in Windows NT allows users with physical access to shut down a Windows NT system without logging in.,1999-01-01T05:00:00.000,2017-07-11T01:29:00.523
CVE-1999-0594,A Windows NT system does not restrict access to removable media drives such as a floppy disk drive or CDROM drive.,1999-01-01T05:00:00.000,2022-08-17T06:15:18.623
CVE-1999-0596,A Windows NT log file has an inappropriate maximum size or retention period.,1999-01-01T05:00:00.000,2022-08-17T06:15:19.110
CVE-1999-0597,A Windows NT account policy does not forcibly disconnect remote users from the server when their logon hours expire.,1999-01-01T05:00:00.000,2022-08-17T06:15:19.320
CVE-1999-0598,"A network intrusion detection system (IDS) does not properly handle packets that are sent out of order, allowing an attacker to escape detection.",1999-01-01T05:00:00.000,2022-08-17T06:15:19.507
CVE-1999-0599,A network intrusion detection system (IDS) does not properly handle packets with improper sequence numbers.,1999-01-01T05:00:00.000,2022-08-17T06:15:19.703
CVE-1999-0600,A network intrusion detection system (IDS) does not verify the checksum on a packet.,1999-01-01T05:00:00.000,2022-08-17T06:15:19.903
CVE-1999-0601,A network intrusion detection system (IDS) does not properly handle data within TCP handshake packets.,1999-01-01T05:00:00.000,2022-08-17T06:15:20.097
CVE-1999-0602,A network intrusion detection system (IDS) does not properly reassemble fragmented packets.,1999-01-01T05:00:00.000,2022-08-17T06:15:20.300
CVE-1999-0603,"In Windows NT, an inappropriate user is a member of a group, e.g. Administrator, Backup Operators, Domain Admins, Domain Guests, Power Users, Print Operators, Replicators, System Operators, etc.",1999-01-01T05:00:00.000,2022-08-17T10:15:14.170
CVE-1999-0611,A system-critical Windows NT registry key has an inappropriate value.,1999-01-01T05:00:00.000,2022-08-17T10:15:14.213
CVE-1999-0613,The rpc.sprayd service is running.,1999-01-01T05:00:00.000,2022-08-17T10:15:14.310
CVE-1999-0614,"Rejected reason: DO NOT USE THIS CANDIDATE NUMBER.  ConsultIDs: None.  Reason: this candidate is solely about a configuration that does not directly introduce security vulnerabilities, so it is more appropriate to cover under the Common Configuration Enumeration (CCE).  Notes: the former description is: ""The FTP service is running.",1999-01-01T05:00:00.000,2023-11-07T01:54:59.310
CVE-1999-0615,"Rejected reason: DO NOT USE THIS CANDIDATE NUMBER.  ConsultIDs: None.  Reason: this candidate is solely about a configuration that does not directly introduce security vulnerabilities, so it is more appropriate to cover under the Common Configuration Enumeration (CCE).  Notes: the former description is: ""The SNMP service is running.",1999-01-01T05:00:00.000,2023-11-07T01:54:59.343
CVE-1999-0616,"Rejected reason: DO NOT USE THIS CANDIDATE NUMBER.  ConsultIDs: None.  Reason: this candidate is solely about a configuration that does not directly introduce security vulnerabilities, so it is more appropriate to cover under the Common Configuration Enumeration (CCE).  Notes: the former description is: ""The TFTP service is running.",1999-01-01T05:00:00.000,2023-11-07T01:54:59.373
CVE-1999-0617,"Rejected reason: DO NOT USE THIS CANDIDATE NUMBER.  ConsultIDs: None.  Reason: this candidate is solely about a configuration that does not directly introduce security vulnerabilities, so it is more appropriate to cover under the Common Configuration Enumeration (CCE).  Notes: the former description is: ""The SMTP service is running.",1999-01-01T05:00:00.000,2023-11-07T01:54:59.410
CVE-1999-0618,The rexec service is running.,1999-01-01T05:00:00.000,2022-08-17T10:15:14.357
CVE-1999-0619,"Rejected reason: DO NOT USE THIS CANDIDATE NUMBER.  ConsultIDs: None.  Reason: this candidate is solely about a configuration that does not directly introduce security vulnerabilities, so it is more appropriate to cover under the Common Configuration Enumeration (CCE).  Notes: the former description is: ""The Telnet service is running.",1999-01-01T05:00:00.000,2023-11-07T01:54:59.450
CVE-1999-0620,"Rejected reason: DO NOT USE THIS CANDIDATE NUMBER.  ConsultIDs: None.  Reason: this candidate is solely about a configuration that does not directly introduce security vulnerabilities, so it is more appropriate to cover under the Common Configuration Enumeration (CCE).  Notes: the former description is: ""A component service related to NIS is running.",1999-01-01T05:00:00.000,2023-11-07T01:54:59.480
CVE-1999-0621,"Rejected reason: DO NOT USE THIS CANDIDATE NUMBER.  ConsultIDs: None.  Reason: this candidate is solely about a configuration that does not directly introduce security vulnerabilities, so it is more appropriate to cover under the Common Configuration Enumeration (CCE).  Notes: the former description is: ""A component service related to NETBIOS is running.",1999-01-01T05:00:00.000,2023-11-07T01:54:59.540
CVE-1999-0622,"Rejected reason: DO NOT USE THIS CANDIDATE NUMBER.  ConsultIDs: None.  Reason: this candidate is solely about a configuration that does not directly introduce security vulnerabilities, so it is more appropriate to cover under the Common Configuration Enumeration (CCE).  Notes: the former description is: ""A component service related to DNS service is running.",1999-01-01T05:00:00.000,2023-11-07T01:54:59.607
CVE-1999-0623,"Rejected reason: DO NOT USE THIS CANDIDATE NUMBER.  ConsultIDs: None.  Reason: this candidate is solely about a configuration that does not directly introduce security vulnerabilities, so it is more appropriate to cover under the Common Configuration Enumeration (CCE).  Notes: the former description is: ""The X Windows service is running.",1999-01-01T05:00:00.000,2023-11-07T01:54:59.640
CVE-1999-0624,The rstat/rstatd service is running.,1999-01-01T05:00:00.000,2022-08-17T10:15:14.400
CVE-1999-0625,The rpc.rquotad service is running.,1999-01-01T05:00:00.000,2022-08-17T10:15:14.443
CVE-1999-0629,The ident/identd service is running.,1999-01-01T05:00:00.000,2022-08-17T08:15:14.653
CVE-1999-0630,The NT Alerter and Messenger services are running.,1999-01-01T05:00:00.000,2022-08-17T06:15:20.517
CVE-1999-0631,"Rejected reason: DO NOT USE THIS CANDIDATE NUMBER.  ConsultIDs: None.  Reason: this candidate is solely about a configuration that does not directly introduce security vulnerabilities, so it is more appropriate to cover under the Common Configuration Enumeration (CCE).  Notes: the former description is: ""The NFS service is running.",1999-01-01T05:00:00.000,2023-11-07T01:54:59.713
CVE-1999-0632,The RPC portmapper service is running.,1999-01-01T05:00:00.000,2022-08-17T10:15:14.533
CVE-1999-0633,"Rejected reason: DO NOT USE THIS CANDIDATE NUMBER.  ConsultIDs: None.  Reason: this candidate is solely about a configuration that does not directly introduce security vulnerabilities, so it is more appropriate to cover under the Common Configuration Enumeration (CCE).  Notes: the former description is: ""The HTTP/WWW service is running.",1999-01-01T05:00:00.000,2023-11-07T01:54:59.750
CVE-1999-0634,"Rejected reason: DO NOT USE THIS CANDIDATE NUMBER.  ConsultIDs: None.  Reason: this candidate is solely about a configuration that does not directly introduce security vulnerabilities, so it is more appropriate to cover under the Common Configuration Enumeration (CCE).  Notes: the former description is: ""The SSH service is running.",1999-01-01T05:00:00.000,2023-11-07T01:54:59.870
CVE-1999-0635,The echo service is running.,1999-01-01T05:00:00.000,2007-07-13T04:00:00.000
